"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"5561","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","JARASH","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1708",2,"Individual","Jarash Governorate","North","Urban"
"5562","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",1,"Individual","Liwa ar Ramtha","North","Urban"
"5563","CASH","01/11/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1701",2,"Individual","Ajlun Governorate","North","Urban"
"5564","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","IRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",30,"Individual","Irbid City","North","Urban"
"5565","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AMMAN","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",116,"Individual","Amman Governorate","Center","Urban"
"5566","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AMMAN","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",116,"Individual","Amman Governorate","Center","Urban"
"5567","CASH","01/03/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","SCI","   Urban areas - ","Direct appeal","None","Yes","3","1709",53,"Individual","Maan Governorate","South","Urban"
"5568","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","1","1707",4350,"Individual","Irbid Governorate","North","Urban"
"5569","CASH","01/03/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MADABA","Men","SCI","   Urban areas - ","Direct appeal","None","Yes","2","1710",84,"Individual","Madaba Governorate","Center","Urban"
"5570","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1701",2,"Individual","Ajlun Governorate","North","Urban"
"5571","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","JARASH","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1708",2,"Individual","Jarash Governorate","North","Urban"
"5572","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","KARAK","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1704",343,"Individual","Karak Governorate","South","Urban"
"5573","CASH","01/03/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","TAFILAH","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1706",41,"Individual","Tafileh Governorate","South","Urban"
"5574","CASH","01/07/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1711",39,"Individual","Mafraq Governorate","North","Urban"
"5575","CASH","01/11/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1707",1,"Individual","Liwa Qasabat Irbid","North","Urban"
"5576","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MADABA","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","2","1710",174,"Individual","Madaba Governorate","Center","Urban"
"5577","CASH","01/06/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","ZARQA","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","1","1712",1451,"Individual","Zarqa Governorate","North","Urban"
"5578","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","1","1711",1884,"Individual","Mafraq Governorate","North","Urban"
"5579","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1701",1,"Individual","Ajlun Governorate","North","Urban"
"5580","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AQABAH","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1703",29,"Individual","Aqaba Governorate","South","Urban"
"5581","CASH","01/03/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1707",2,"Individual","Liwa Bani Kinanah","North","Urban"
"5582","CASH","01/07/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","ZARQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",40,"Individual","Zarqa Governorate","North","Urban"
"5583","CASH","01/11/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","IRC","   Urban areas - ","Direct appeal","None","Yes","1","1707",57,"Individual","Irbid City","North","Urban"
"5584","CASH","01/11/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","JARASH","Men","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1708",2,"Individual","Jarash Governorate","North","Urban"
"5585","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None","Yes","1","1707",363,"Individual","Liwa Bani Ubayid","North","Urban"
"5586","CASH","01/04/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1709",275,"Individual","Maan Governorate","South","Urban"
"5587","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","SCI","   Urban areas - ","Direct appeal","None","No","3","1709",53,"Individual","Maan Governorate","South","Urban"
"5588","CASH","01/07/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","KARAK","Men","SCI","   Urban areas - ","Direct appeal","None","No","3","1704",6,"Individual","Karak Governorate","South","Urban"
"5589","CASH","01/03/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","SCI","   Urban areas - ","Direct appeal","None","Yes","1","1701",55,"Individual","Ajlun Governorate","North","Urban"
"5590","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",1,"Individual","Liwa ar Ramtha","North","Urban"
"5591","CASH","01/06/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AMMAN","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","2","1705",4105,"Individual","Amman Governorate","Center","Urban"
"5592","CASH","01/01/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","IFRC/SRC ","   Urban areas - ","Appeal outside of RRP6","None","No","1","1701",124,"Individual","Ajlun Governorate","North","Urban"
"5593","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MADABA","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","2","1710",168,"Individual","Madaba Governorate","Center","Urban"
"5594","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1701",1,"Individual","Ajlun Governorate","North","Urban"
"5595","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","HI","   Urban areas - ","Direct appeal","None","Yes","1","1711",275,"Individual","Mafraq Governorate","North","Urban"
"5596","CASH","01/06/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","SCI","   Urban areas - ","Direct appeal","None","No","3","1709",53,"Individual","Maan Governorate","South","Urban"
"5597","CASH","01/06/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","ZARQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",289,"Individual","Zarqa Governorate","North","Urban"
"5598","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","IRC","   Urban areas - ","Direct appeal","None","Yes","1","1711",31,"Individual","Mafraq City","North","Urban"
"5599","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AMMAN","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",116,"Individual","Amman Governorate","Center","Urban"
"5600","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","DRC","   Urban areas - ","Direct appeal","None","Yes","3","1709",70,"Individual","Maan City","South","Urban"
"5601","CASH","01/11/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",1,"Individual","Liwa ar Ramtha","North","Urban"
"5602","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1711",39,"Individual","Mafraq Governorate","North","Urban"
"5603","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1711",36,"Individual","Mafraq Governorate","North","Urban"
"5604","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","ZARQA","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","1","1712",1532,"Individual","Zarqa Governorate","North","Urban"
"5605","CASH","01/06/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","KARAK","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1704",341,"Individual","Karak Governorate","South","Urban"
"5606","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1711",39,"Individual","Mafraq Governorate","North","Urban"
"5607","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","SCI","   Urban areas - ","Direct appeal","None","No","3","1709",52,"Individual","Maan Governorate","South","Urban"
"5608","CASH","01/04/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","ZARQA","Men","OXFAM","   Urban areas - ","Indirect appeal","None","Yes","1","1712",1143,"Individual","Zarqa Governorate","North","Urban"
"5609","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1707",377,"Individual","Liwa ar Ramtha","North","Urban"
"5610","CASH","01/04/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AMMAN","Men","IFRC/SRC ","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",2461,"Individual","Amman Governorate","Center","Urban"
"5611","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1707",141,"Individual","Irbid Governorate","North","Urban"
"5612","CASH","01/02/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AMMAN","Men","IFRC/SRC ","   Urban areas - ","Appeal outside of RRP6","None","No","2","1705",2045,"Individual","Amman Governorate","Center","Urban"
"5613","CASH","01/07/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","SCI","   Urban areas - ","Direct appeal","None","No","3","1709",53,"Individual","Maan Governorate","South","Urban"
"5614","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1709",280,"Individual","Maan Governorate","South","Urban"
"5615","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1709",277,"Individual","Maan Governorate","South","Urban"
"5616","CASH","01/01/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","TAFILAH","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1706",36,"Individual","Tafileh Governorate","South","Urban"
"5617","CASH","01/02/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","1","1707",3698,"Individual","Irbid Governorate","North","Urban"
"5618","CASH","01/03/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","IFRC/SRC ","   Urban areas - ","Appeal outside of RRP6","None","No","1","1701",124,"Individual","Ajlun Governorate","North","Urban"
"5619","CASH","01/04/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","KARAK","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1704",340,"Individual","Karak Governorate","South","Urban"
"5620","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","KARAK","Men","DRC","   Urban areas - ","Direct appeal","None","Yes","3","1704",55,"Individual","Karak City","South","Urban"
"5621","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","ZARQA","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1712",102,"Individual","Zarqa Governorate","North","Urban"
"5622","CASH","01/09/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","KARAK","Men","SCI","   Urban areas - ","Direct appeal","None","No","3","1704",6,"Individual","Karak Governorate","South","Urban"
"5623","CASH","01/10/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","IRBID","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","1","1707",4119,"Individual","Irbid Governorate","North","Urban"
"5624","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","SCI","   Urban areas - ","Direct appeal","None","No","3","1709",53,"Individual","Maan Governorate","South","Urban"
"5625","CASH","01/03/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAAN","Men","DRC","   Urban areas - ","Direct appeal","None","Yes","3","1709",83,"Individual","Maan City","South","Urban"
"5626","CASH","01/05/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","KARAK","Men","SCI"," Informal Tented Settlement   - ","Appeal outside of RRP6","None","No","3","1704",173,"Individual","Karak Governorate","South","Urban"
"5627","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","SCI","   Urban areas - ","Appeal outside of RRP6","None","No","1","1711",1,"Individual","Mafraq Governorate","North","Urban"
"5628","CASH","01/04/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","TAFILAH","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1706",37,"Individual","Tafileh Governorate","South","Urban"
"5629","CASH","01/12/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","MEDAIR"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1711",160,"Individual","Mafraq Governorate","North","Urban"
"5630","CASH","01/02/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","JARASH","Men","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1708",2,"Individual","Jarash Governorate","North","Urban"
"5631","CASH","01/02/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AQABAH","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","3","1703",30,"Individual","Aqaba Governorate","South","Urban"
"5632","CASH","01/06/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","MAFRAQ","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1711",39,"Individual","Mafraq Governorate","North","Urban"
"5633","CASH","01/06/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","ZARQA","Men","SCI","   Urban areas - ","Direct appeal","None","No","1","1712",402,"Individual","Zarqa Governorate","North","Urban"
"5634","CASH","01/08/2014","1. Need Coverage","2. Provision of regular cash assistance","# of individuals assisted - Unconditional","AJLOUN","Men","UNHCR","   Urban areas - ","Direct appeal","UNHCR","Yes","1","1701",110,"Individual","Ajlun Governorate","North","Urban"
