"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"264","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AJLOUN","Men","ACF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",23,"# of benef","Ajlun Governorate","North","Urban"
"305","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AJLOUN","Boys","ACF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",12,"# of benef","Ajlun Governorate","North","Urban"
"387","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AJLOUN","Girls","ACF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",17,"# of benef","Ajlun Governorate","North","Host Community"
"499","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AJLOUN","Boys","ACF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",21,"# of benef","Ajlun Governorate","North","Host Community"
"500","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AJLOUN","Women","ACF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",30,"# of benef","Ajlun Governorate","North","Urban"
"582","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AJLOUN","Women","ACF","   Urban areas - ","Indirect appeal","UNICEF","Yes","1","1701",30,"# of benef","Ajlun Governorate","North","Host Community"
"656","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","BALQA","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",5,"# of benef","Al Balqa Governorate","Center","Urban"
"712","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","BALQA","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",4,"# of benef","Al Balqa Governorate","Center","Urban"
"765","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","BALQA","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",2,"# of benef","Al Balqa Governorate","Center","Host Community"
"801","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","BALQA","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",1,"# of benef","Al Balqa Governorate","Center","Host Community"
"840","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","BALQA","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",6,"# of benef","Al Balqa Governorate","Center","Urban"
"883","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","BALQA","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",2,"# of benef","Al Balqa Governorate","Center","Host Community"
"1125","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","BALQA","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",1,"# of benef","Al Balqa Governorate","Center","Host Community"
"1248","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","BALQA","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",5,"# of benef","Al Balqa Governorate","Center","Urban"
"2210","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AMMAN","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",3,"# of benef","Amman Governorate","Center","Host Community"
"2211","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AMMAN","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",6,"# of benef","Amman Governorate","Center","Urban"
"2212","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",3,"# of benef","Amman Governorate","Center","Host Community"
"2213","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",5,"# of benef","Amman Governorate","Center","Urban"
"2214","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",6,"# of benef","Amman Governorate","Center","Urban"
"2215","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",4,"# of benef","Amman Governorate","Center","Urban"
"2451","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",3,"# of benef","Amman Governorate","Center","Host Community"
"2452","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AMMAN","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",2,"# of benef","Amman Governorate","Center","Host Community"
"12301","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",4491,"# of benef","Azraq Camp","North","Camp"
"12311","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3873,"# of benef","Azraq Camp","North","Camp"
"12414","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",4491,"# of benef","Azraq Camp","North","Camp"
"12419","WASH","30/1/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Boys","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3314,"# of benef","Azraq Camp","North","Camp"
"12469","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Women","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3861,"# of benef","Azraq Camp","North","Camp"
"12712","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3873,"# of benef","Azraq Camp","North","Camp"
"12826","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",2849,"# of benef","Azraq Camp","North","Camp"
"12946","WASH","30/1/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Men","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",2849,"# of benef","Azraq Camp","North","Camp"
"13189","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3087,"# of benef","Azraq Camp","North","Camp"
"13427","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Women","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",2698,"# of benef","Azraq Camp","North","Camp"
"13428","WASH","30/1/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Women","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",2698,"# of benef","Azraq Camp","North","Camp"
"13429","WASH","30/1/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Girls","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3087,"# of benef","Azraq Camp","North","Camp"
"13507","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Boys","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3314,"# of benef","Azraq Camp","North","Camp"
"13552","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Boys","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",4936,"# of benef","Azraq Camp","North","Camp"
"13589","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Boys","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",4936,"# of benef","Azraq Camp","North","Camp"
"13590","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Camps Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","AzraqCamp","Women","WVI","Camp    - ","Indirect appeal","UNICEF","No","1","1712",3861,"# of benef","Azraq Camp","North","Camp"
"5565","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",3,"# of benef","Irbid Governorate","North","Host Community"
"5568","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",3,"# of benef","Irbid Governorate","North","Host Community"
"5569","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",4,"# of benef","Irbid Governorate","North","Urban"
"5809","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",2,"# of benef","Irbid Governorate","North","Host Community"
"5810","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",5,"# of benef","Irbid Governorate","North","Urban"
"6255","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",5,"# of benef","Irbid Governorate","North","Urban"
"6580","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",3,"# of benef","Irbid Governorate","North","Host Community"
"6688","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",6,"# of benef","Irbid Governorate","North","Urban"
"8045","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","KARAK","Women","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",3,"# of benef","Karak Governorate","South","Host Community"
"8063","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","KARAK","Boys","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",1,"# of benef","Karak Governorate","South","Host Community"
"8076","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","KARAK","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",2,"# of benef","Karak Governorate","South","Host Community"
"8104","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","KARAK","Men","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","3","1704",1,"# of benef","Karak Governorate","South","Host Community"
"4089","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",86,"# of benef","Liwa ar Ramtha","North","Urban"
"4222","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",7,"# of benef","Liwa ar Ramtha","North","Host Community"
"4330","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",91,"# of benef","Liwa ar Ramtha","North","Urban"
"4588","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",73,"# of benef","Liwa ar Ramtha","North","Urban"
"4815","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",31,"# of benef","Liwa ar Ramtha","North","Host Community"
"4817","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",122,"# of benef","Liwa ar Ramtha","North","Urban"
"4818","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",44,"# of benef","Liwa ar Ramtha","North","Host Community"
"4821","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",36,"# of benef","Liwa ar Ramtha","North","Host Community"
"4822","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Girls","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",4,"# of benef","Liwa ar Ramtha","North","Host Community"
"4825","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",43,"# of benef","Liwa ar Ramtha","North","Host Community"
"4826","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",75,"# of benef","Liwa ar Ramtha","North","Urban"
"4827","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",88,"# of benef","Liwa ar Ramtha","North","Urban"
"4828","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",97,"# of benef","Liwa ar Ramtha","North","Urban"
"4829","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",44,"# of benef","Liwa ar Ramtha","North","Host Community"
"5188","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",51,"# of benef","Liwa ar Ramtha","North","Host Community"
"5189","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Boys (Age 0-17) # with access to potable water  as per the agreed minimum standards.","IRBID","Boys","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",7,"# of benef","Liwa ar Ramtha","North","Host Community"
"5551","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Urban/Rural Syrian Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",62,"# of benef","Liwa ar Ramtha","North","Urban"
"5563","WASH","30/4/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",58,"# of benef","Liwa ar Ramtha","North","Host Community"
"5564","WASH","30/3/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Women (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Women","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",57,"# of benef","Liwa ar Ramtha","North","Host Community"
"5807","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Men (Age 18 and above) # with access to potable water  as per the agreed minimum standards.","IRBID","Men","ACF","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","1","1707",4,"# of benef","Liwa ar Ramtha","North","Host Community"
"8791","WASH","28/2/2015","Access to Safe Water","[REF1.2]Piped water networks","# with access to potable water  as per the agreed minimum standards.","Host Community Girls (Age 0-17) # with access to potable water  as per the agreed minimum standards.","MADABA","Girls","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1710",2,"# of benef","Madaba Governorate","Center","Host Community"
