"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"13836","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",3,"Individual","Zarqa Governorate","North","Urban"
"13837","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",4,"Individual","Zarqa Governorate","North","Urban"
"13838","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",1,"Individual","Amman Governorate","Center","Camp"
"13839","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","TAFILAH","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","3","1706",1,"Individual","Tafileh Governorate","South","Camp"
"13840","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",6,"Individual","Amman Governorate","Center","Camp"
"13841","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",6,"Individual","Liwa ar Ramtha","North","Urban"
"13842","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",42,"Individual","Amman Governorate","Center","Urban"
"13843","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",2,"Individual","Amman Governorate","Center","Camp"
"13844","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Girls","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",1,"Individual","Ajlun Governorate","North","Urban"
"13845","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Girls","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",2,"Individual","Ajlun Governorate","North","Urban"
"13846","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",7,"Individual","Mafraq Governorate","North","Urban"
"13847","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",1,"Individual","Ajlun Governorate","North","Urban"
"13848","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Urban"
"13849","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",4,"Individual","Irbid Governorate","North","Urban"
"13850","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AQABAH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","3","1703",2,"Individual","Aqaba Governorate","South","Urban"
"13851","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",4,"Individual","Liwa ar Ramtha","North","Urban"
"13852","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",7,"Individual","Mafraq Governorate","North","Urban"
"13853","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","KARAK","Girls","WFP","Camp OtherUrban areas - ","Direct appeal","WFP","Yes","3","1704",1,"Individual","Karak Governorate","South","Urban"
"13854","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",14,"Individual","Irbid Governorate","North","Urban"
"13855","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Liwa ar Ramtha","North","Camp"
"13856","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",1,"Individual","Mafraq Governorate","North","Urban"
"13857","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",1,"Individual","Ajlun Governorate","North","Camp"
"13858","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",9,"Individual","Ajlun Governorate","North","Urban"
"13859","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MADABA","Girls","WFP","   Urban areas - ","Direct appeal","WFP","Yes","2","1710",2,"Individual","Madaba Governorate","Center","Camp"
"13860","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",7,"Individual","Ajlun Governorate","North","Urban"
"13861","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",1,"Individual","Ajlun Governorate","North","Camp"
"13862","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Irbid Governorate","North","Urban"
"13863","FOOD","01/10/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",6,"Individual","Amman Governorate","Center","Urban"
"13864","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",4,"Individual","Zarqa Governorate","North","Camp"
"13865","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AQABAH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","3","1703",1,"Individual","Aqaba Governorate","South","Urban"
"13866","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",15,"Individual","Liwa ar Ramtha","North","Urban"
"13867","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Urban"
"13868","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",20,"Individual","Mafraq Governorate","North","Urban"
"13869","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",15,"Individual","Liwa ar Ramtha","North","Urban"
"13870","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",4,"Individual","Amman Governorate","Center","Camp"
"13871","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",4,"Individual","Zarqa Governorate","North","Urban"
"13872","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",15,"Individual","Irbid Governorate","North","Urban"
"13873","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",18,"Individual","Amman Governorate","Center","Urban"
"13874","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Girls","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",2,"Individual","Ajlun Governorate","North","Urban"
"13875","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",2,"Individual","Amman Governorate","Center","Urban"
"13876","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",52,"Individual","Amman Governorate","Center","Urban"
"13877","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",5,"Individual","Zarqa Governorate","North","Urban"
"13878","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AJLOUN","Boys","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1701",1,"Individual","Ajlun Governorate","North","Camp"
"13879","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Urban"
"13880","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","KARAK","Boys","WFP","Camp OtherUrban areas - ","Direct appeal","WFP","Yes","3","1704",1,"Individual","Karak Governorate","South","Camp"
"13881","FOOD","01/02/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",3,"Individual","Zarqa Governorate","North","Camp"
"13882","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",7,"Individual","Mafraq Governorate","North","Urban"
"13883","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",2,"Individual","Mafraq Governorate","North","Camp"
"13884","FOOD","01/03/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",12,"Individual","Amman Governorate","Center","Camp"
"13885","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",13,"Individual","Amman Governorate","Center","Urban"
"13886","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Irbid Governorate","North","Urban"
"13887","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",2,"Individual","Zarqa Governorate","North","Camp"
"13888","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",6,"Individual","Jarash Governorate","North","Urban"
"13889","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","KARAK","Girls","WFP","Camp OtherUrban areas - ","Direct appeal","WFP","Yes","3","1704",2,"Individual","Karak Governorate","South","Urban"
"13890","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",2,"Individual","Irbid Governorate","North","Urban"
"13891","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1712",1,"Individual","Zarqa Governorate","North","Urban"
"13892","FOOD","01/01/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Women","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",7,"Individual","Liwa ar Ramtha","North","Urban"
"13893","FOOD","01/04/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1708",5,"Individual","Jarash Governorate","North","Urban"
"13894","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",7,"Individual","Amman Governorate","Center","other Affected"
"13895","FOOD","01/07/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",6,"Individual","Amman Governorate","Center","Camp"
"13896","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1711",1,"Individual","Mafraq Governorate","North","Camp"
"13897","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Girls","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",2,"Individual","Amman Governorate","Center","Urban"
"13898","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","IRBID","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1707",10,"Individual","Irbid Governorate","North","Urban"
"13899","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","KARAK","Boys","WFP","Camp OtherUrban areas - ","Direct appeal","WFP","Yes","3","1704",1,"Individual","Karak Governorate","South","Camp"
"13900","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Girls","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",1,"Individual","Jarash Governorate","North","Urban"
"13901","FOOD","01/12/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Women","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","2","1705",10,"Individual","Amman Governorate","Center","Urban"
"13902","FOOD","01/05/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","JARASH","Women","WFP","Camp  Urban areas - ","Direct appeal","WFP","Yes","1","1708",3,"Individual","Jarash Governorate","North","Urban"
"13903","FOOD","01/06/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","AMMAN","Boys","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","2","1705",6,"Individual","Amman Governorate","Center","Camp"
"13904","FOOD","01/08/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","MAFRAQ","Girls","WFP","  OtherUrban areas - ","Direct appeal","WFP","Yes","1","1711",3,"Individual","Mafraq Governorate","North","other Affected"
"13905","FOOD","01/11/2014","3. Improve Nutritional Status","1. Specialized Nutritious Foods (Targeted)","# receiving SuperCereal Plus","ZARQA","Boys","MEDAIR","   Urban areas - ","Direct appeal","WFP","Yes","1","1712",1,"Individual","Zarqa Governorate","North","Camp"
