"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"40318","# of vaccinations provided to SYRIAN_WOMEN_IN_CAMPS","#",239,"JHAS","01/02/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Women","Camp"
"40319","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",542,"JHAS","01/05/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40320","# of vaccinations provided to SYRIAN_MEN_IN_CAMPS","#",0,"JHAS","01/03/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Men","Camp"
"40321","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",275,"JHAS","01/06/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40322","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",181,"JHAS","01/02/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40323","# of vaccinations provided to SYRIAN_WOMEN_IN_CAMPS","#",279,"JHAS","01/01/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Women","Camp"
"40324","# of vaccinations provided to SYRIAN_WOMEN_IN_CAMPS","#",195,"JHAS","01/05/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Women","Camp"
"40325","# of vaccinations provided to SYRIAN_MEN_IN_CAMPS","#",0,"JHAS","01/07/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Men","Camp"
"40326","# of vaccinations provided to SYRIAN_BOYS_IN_CAMPS","#",263,"JHAS","01/04/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Boys","Camp"
"40327","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",280,"JHAS","01/04/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40328","# of vaccinations provided to SYRIAN_MEN_IN_CAMPS","#",0,"JHAS","01/05/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Men","Camp"
"40329","# of vaccinations provided to SYRIAN_WOMEN_IN_CAMPS","#",247,"JHAS","01/07/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Women","Camp"
"40330","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",127,"JHAS","01/01/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40331","# of vaccinations provided to SYRIAN_GIRLS_IN_CAMPS","#",279,"JHAS","01/03/2016","Direct Implementation","UNHCR","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","North","HEALTH","ZaatariCamp","Girls","Camp"
"40332","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Host Community"
"40333","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40334","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",26,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Host Community"
"40335","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Host Community"
"40336","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40337","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Urban"
"40338","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",6,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Urban"
"40339","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Urban"
"40340","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Urban"
"40341","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Women","Urban"
"40342","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Host Community"
"40343","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40344","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Urban"
"40345","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Urban"
"40346","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40347","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Host Community"
"40348","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Urban"
"40349","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",4,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Host Community"
"40350","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40351","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Women","Urban"
"40352","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Host Community"
"40353","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Urban"
"40354","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Urban"
"40355","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Urban"
"40356","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Host Community"
"40357","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",18,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Urban"
"40358","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",6,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40359","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Urban"
"40360","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Urban"
"40361","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Women","Urban"
"40362","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Women","Urban"
"40363","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Urban"
"40364","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",9,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Urban"
"40365","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Urban"
"40366","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Urban"
"40367","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",9,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40368","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40369","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40370","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Host Community"
"40371","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Women","Urban"
"40372","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Host Community"
"40373","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",11,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Women","Urban"
"40374","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Host Community"
"40375","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Girls","Urban"
"40376","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40377","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Boys","Host Community"
"40378","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40379","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","BALQA","Men","Host Community"
"40380","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Urban"
"40381","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Urban"
"40382","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Host Community"
"40383","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",7,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Host Community"
"40384","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",29,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Urban"
"40385","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Women","Urban"
"40386","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",33,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Host Community"
"40387","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Urban"
"40388","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Urban"
"40389","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Urban"
"40390","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",36,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Women","Urban"
"40391","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Host Community"
"40392","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40393","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40394","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Urban"
"40395","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40396","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Host Community"
"40397","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Host Community"
"40398","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Urban"
"40399","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",27,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Urban"
"40400","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Women","Urban"
"40401","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Host Community"
"40402","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Host Community"
"40403","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40404","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/03/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Host Community"
"40405","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Women","Urban"
"40406","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Urban"
"40407","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Host Community"
"40408","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40409","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40410","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40411","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40412","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","#",0,"Caritas","01/04/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Women","Urban"
"40413","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40414","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","#",0,"Caritas","01/02/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Urban"
"40415","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Boys","Host Community"
"40416","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Host Community"
"40417","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","#",4,"Caritas","01/01/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Men","Host Community"
"40418","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/06/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Urban"
"40419","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","#",0,"Caritas","01/05/2016","Direct Implementation","Caritas","Yes","[REF1.1.1]Comm. Disease Mngt / EPI services","Central","HEALTH","ZARQA","Girls","Urban"
