"","sector","StartDate","Category","activity","Indicator","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"3779","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Women","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1711",31,"Individual","Mafraq Governorate","North","Urban"
"3780","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","WVI","Camp    - ","Appeal outside of RRP6","None","No","5","2",3183,"Individual","Zaatari District 1","North","Camp"
"3781","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",21117,"Individual","Zaatari Camp (all district)","North","Camp"
"3782","NFI","01/07/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",2005,"Individual","Azraq Camp","North","Camp"
"3783","NFI","01/12/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","JARASH","Women","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1708",46,"Individual","Jarash Governorate","North","Urban"
"3784","NFI","01/06/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1976,"Individual","Azraq Camp","North","Camp"
"3785","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",17598,"Individual","Zaatari Camp (all district)","North","Camp"
"3786","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AJLOUN","Boys","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1701",325,"Individual","Ajlun Governorate","North","Camp"
"3787","NFI","01/06/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1908,"Individual","Azraq Camp","North","Camp"
"3788","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Boys","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",1049,"Individual","Mafraq Governorate","North","Camp"
"3789","NFI","01/08/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",2162,"Individual","Azraq Camp","North","Camp"
"3790","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MADABA","Girls","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","2","1710",6,"Individual","Madaba Governorate","Center","Urban"
"3791","NFI","01/04/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","ACTED","Camp    - ","Direct appeal","None","Yes","5","2",25700,"Individual","Zaatari Camp (all district)","North","Camp"
"3792","NFI","01/01/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AMMAN","Girls","CARE","   Urban areas - ","Direct appeal","None","Yes","2","1705",42,"Individual","Amman Governorate","Center","Urban"
"3793","NFI","01/03/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","ACTED","Camp    - ","Direct appeal","None","Yes","5","2",20800,"Individual","Zaatari Camp (all district)","North","Camp"
"3794","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Women","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1711",47,"Individual","Mafraq Governorate","North","Urban"
"3795","NFI","01/04/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AMMAN","Women","DRC","   Urban areas - ","Direct appeal","None","No","2","1705",742,"Individual","Amman Governorate","Center","Urban"
"3796","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",124,"Individual","Zaatari Camp (all district)","North","Camp"
"3797","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",168,"Individual","Zaatari Camp (all district)","North","Camp"
"3798","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Women","ACTED","  OtherUrban areas - ","Direct appeal","None","Yes","1","1707",13,"Individual","Liwa ar Ramtha","North","Urban"
"3799","NFI","01/04/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Women","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1711",10,"Individual","Mafraq Governorate","North","Urban"
"3800","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AJLOUN","Boys","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1701",8,"Individual","Liwa Qasabat Ajlun","North","Camp"
"3801","NFI","01/12/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","ZARQA","Girls","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1712",6,"Individual","Zarqa Governorate","North","other Affected"
"3802","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Girls","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",68,"Individual","Irbid Governorate","North","other Affected"
"3803","NFI","01/08/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Girls","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1707",1143,"Individual","Irbid Governorate","North","Urban"
"3804","NFI","01/01/2015","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",728,"Individual","Zaatari Camp (all district)","North","Camp"
"3805","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AJLOUN","Girls","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1701",25,"Individual","Liwa Qasabat Ajlun","North","Urban"
"3806","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Boys","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",60,"Individual","Irbid Governorate","North","Camp"
"3807","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",19759,"Individual","Zaatari Camp (all district)","North","Camp"
"3808","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Boys","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1711",144,"Individual","Mafraq Governorate","North","Camp"
"3809","NFI","01/07/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",219,"Individual","Zaatari Camp (all district)","North","Camp"
"3810","NFI","01/03/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",2668,"Individual","Zaatari Camp (all district)","North","Camp"
"3811","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",725,"Individual","Azraq Camp","North","Camp"
"3812","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Women","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1707",228,"Individual","Irbid City","North","Urban"
"3813","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items",,"Women","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,220,"Individual","Liwa al Hashimiyyah",,"Urban"
"3814","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Women","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",3,"Individual","Irbid Governorate","North","Urban"
"3815","NFI","01/04/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Boys","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1711",640,"Individual","Mafraq Governorate","North","Camp"
"3816","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AJLOUN","Women","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1701",7,"Individual","Liwa Qasabat Ajlun","North","Urban"
"3817","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",2525,"Individual","Zaatari Camp (all district)","North","Camp"
"3818","NFI","01/12/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","JARASH","Girls","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1708",66,"Individual","Jarash Governorate","North","Urban"
"3819","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MADABA","Women","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","2","1710",7,"Individual","Madaba Governorate","Center","Urban"
"3820","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Women","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1711",644,"Individual","Mafraq Governorate","North","Urban"
"3821","NFI","01/04/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Women","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1711",689,"Individual","Mafraq Governorate","North","Urban"
"3822","NFI","01/04/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AMMAN","Girls","DRC","   Urban areas - ","Direct appeal","None","No","2","1705",742,"Individual","Amman Governorate","Center","Urban"
"3823","NFI","01/11/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1211,"Individual","Azraq Camp","North","Camp"
"3824","NFI","01/06/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",340,"Individual","Zaatari Camp (all district)","North","Camp"
"3825","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items",,"Girls","WVI","   Urban areas - ","Appeal outside of RRP6","None","No",,,221,"Individual","Liwa al Hashimiyyah",,"other Affected"
"3826","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",15302,"Individual","Zaatari Camp (all district)","North","Camp"
"3827","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1201,"Individual","Azraq Camp","North","Camp"
"3828","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AJLOUN","Boys","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1701",7,"Individual","Liwa Qasabah Kufranjah","North","Camp"
"3829","NFI","01/03/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AJLOUN","Women","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1701",18,"Individual","Ajlun Governorate","North","Urban"
"3830","NFI","01/11/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",1353,"Individual","Azraq Camp","North","Camp"
"3831","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Women","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",50,"Individual","Irbid Governorate","North","Urban"
"3832","NFI","01/03/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AMMAN","Girls","DRC","   Urban areas - ","Direct appeal","None","No","2","1705",94,"Individual","Amman Governorate","Center","Urban"
"3833","NFI","01/03/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Boys","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1711",136,"Individual","Mafraq Governorate","North","Camp"
"3834","NFI","01/12/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",755,"Individual","Zaatari Camp (all district)","North","Camp"
"3835","NFI","01/12/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","ZARQA","Girls","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1712",173,"Individual","Zarqa Governorate","North","Urban"
"3836","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",179,"Individual","Zaatari Camp (all district)","North","Camp"
"3837","NFI","01/07/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",157,"Individual","Zaatari Camp (all district)","North","Camp"
"3838","NFI","01/08/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",2111,"Individual","Azraq Camp","North","Camp"
"3839","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AJLOUN","Women","ICMC","   Urban areas - ","Direct appeal","None","Yes","1","1701",3,"Individual","Liwa Qasabah Kufranjah","North","Urban"
"3840","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MADABA","Boys","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","2","1710",8,"Individual","Madaba Governorate","Center","Camp"
"3841","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Women","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1707",524,"Individual","Irbid Governorate","North","Urban"
"3842","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","BALQA","Boys","ICMC","   Urban areas - ","Direct appeal","None","Yes","2","1702",33,"Individual","Al Balqa Governorate","Center","Camp"
"3843","NFI","01/04/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",3424,"Individual","Zaatari Camp (all district)","North","Camp"
"3844","NFI","01/03/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Girls","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1711",38,"Individual","Mafraq Governorate","North","other Affected"
"3845","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","JARASH","Women","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1708",84,"Individual","Jarash Governorate","North","Urban"
"3846","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Women","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",23196,"Individual","Zaatari Camp (all district)","North","Camp"
"3847","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MADABA","Women","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","2","1710",1,"Individual","Madaba Governorate","Center","Urban"
"3848","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Women","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",767,"Individual","Mafraq Governorate","North","Urban"
"3849","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Men","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",21134,"Individual","Zaatari Camp (all district)","North","Camp"
"3850","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","Camps","Girls","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","5","2",2465,"Individual","Zaatari Camp (all district)","North","Camp"
"3851","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","JARASH","Boys","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1708",262,"Individual","Jarash Governorate","North","Camp"
"3852","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Girls","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",501,"Individual","Mafraq Governorate","North","other Affected"
"3853","NFI","01/09/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","MAFRAQ","Girls","LWF","   Urban areas - ","Appeal outside of RRP6","None","Yes","1","1711",1019,"Individual","Mafraq Governorate","North","Urban"
"3854","NFI","01/03/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","AMMAN","Girls","DRC","   Urban areas - ","Direct appeal","None","No","2","1705",42,"Individual","Amman Governorate","Center","other Affected"
"3855","NFI","01/12/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","ZARQA","Boys","ACTED"," Informal Tented Settlement Urban areas - ","Direct appeal","None","Yes","1","1712",166,"Individual","Zarqa Governorate","North","Camp"
"3856","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Girls","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1707",12,"Individual","Irbid City","North","other Affected"
"3857","NFI","01/05/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","BALQA","Women","ICMC","   Urban areas - ","Direct appeal","None","Yes","2","1702",4,"Individual","Al Balqa Governorate","Center","Urban"
"3858","NFI","01/02/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","JARASH","Girls","ACTED","   Urban areas - ","Direct appeal","None","Yes","1","1708",143,"Individual","Jarash Governorate","North","other Affected"
"3859","NFI","01/10/2014","1. Basic needs","3. Essential sanitary items provided","# receiving essential sanitary items","IRBID","Girls","ICMC","   Urban areas - ","Appeal outside of RRP6","None","No","1","1707",80,"Individual","Irbid Governorate","North","Urban"
