,sector,StartDate,Category,activity,Indicator,Indicator2,Governorate,Gender,Partner,SiteType,appeal,Fundedby,allocation,rcode,gcode,Value,Units,location,region,poptype
9423,HEALTH,30/1/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,MAFRAQ,Boys,IOM,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,307,# of benef,Liwa al Badiyah ash Shamaliyah al Gharbiyah,North,Camp
9465,HEALTH,30/1/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,MAFRAQ,Girls,IOM,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,293,# of benef,Liwa al Badiyah ash Shamaliyah al Gharbiyah,North,Camp
9587,HEALTH,30/3/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,MAFRAQ,Boys,IOM,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,1689,# of benef,Liwa al Badiyah ash Shamaliyah al Gharbiyah,North,Camp
9708,HEALTH,28/2/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,MAFRAQ,Girls,IOM,Camp    - ,Indirect appeal,UNHCR,Yes,1,1711,525,# of benef,Liwa al Badiyah ash Shamaliyah al Gharbiyah,North,Camp
10691,HEALTH,28/2/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,UNICEF,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,344,# of benef,Zaatari Camp (all district),North,Camp
10692,HEALTH,30/3/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,UNICEF,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,438,# of benef,Zaatari Camp (all district),North,Camp
10693,HEALTH,30/1/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,UNICEF,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,319,# of benef,Zaatari Camp (all district),North,Camp
11423,HEALTH,30/4/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,UNICEF,Camp    - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,642,# of benef,Zaatari Camp (all district),North,Camp
11085,HEALTH,28/2/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,33,# of benef,Zaatari District 4,North,Camp
11325,HEALTH,30/1/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,31,# of benef,Zaatari District 4,North,Camp
11326,HEALTH,30/1/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,31,# of benef,Zaatari District 4,North,Camp
11572,HEALTH,28/2/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,35,# of benef,Zaatari District 4,North,Camp
11104,HEALTH,28/2/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,53,# of benef,Zaatari District 5,North,Camp
11590,HEALTH,30/4/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,34,# of benef,Zaatari District 5,North,Camp
11592,HEALTH,30/1/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,75,# of benef,Zaatari District 5,North,Camp
11839,HEALTH,30/4/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,39,# of benef,Zaatari District 5,North,Camp
11841,HEALTH,28/2/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,33,# of benef,Zaatari District 5,North,Camp
11935,HEALTH,30/3/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,33,# of benef,Zaatari District 5,North,Camp
11978,HEALTH,30/1/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Girls (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,25,# of benef,Zaatari District 5,North,Camp
11979,HEALTH,30/3/2015,Primary Health Care,[REF1.1]Comm. Disease Mngt / EPI services,# of polio and/or measles doses provided,Camps Syrian Boys (Age 0-17) # of polio and/or measles doses provided,ZaatariCamp,Boys,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,48,# of benef,Zaatari District 5,North,Camp
2390,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Girls (Age 0-17) # of antenatal care visits provided,AMMAN,Girls,JHAS,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,7,# of benef,Amman Governorate,Center,Host Community
2391,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,AMMAN,Girls,JHAS,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,3,# of benef,Amman Governorate,Center,Urban
2392,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,AMMAN,Women,JHAS,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,90,# of benef,Amman Governorate,Center,Urban
2393,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,AMMAN,Women,JHAS,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,93,# of benef,Amman Governorate,Center,Host Community
1826,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,AMMAN,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,4,# of benef,Amman Governorate,Center,Host Community
1827,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,AMMAN,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,4,# of benef,Amman Governorate,Center,Host Community
1828,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,AMMAN,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,263,# of benef,Amman Governorate,Center,Urban
1829,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,AMMAN,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,200,# of benef,Amman Governorate,Center,Urban
1830,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,AMMAN,Girls,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,16,# of benef,Amman Governorate,Center,Urban
1831,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,AMMAN,Girls,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,13,# of benef,Amman Governorate,Center,Urban
1832,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Girls (Age 0-17) # of antenatal care visits provided,AMMAN,Girls,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1705,2,# of benef,Amman Governorate,Center,Host Community
4164,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,IRBID,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,7,# of benef,Ar-Ramtha City,North,Urban
4529,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,45,# of benef,Ar-Ramtha City,North,Urban
4896,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,56,# of benef,Ar-Ramtha City,North,Urban
4897,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,IRBID,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,6,# of benef,Ar-Ramtha City,North,Urban
5257,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,53,# of benef,Ar-Ramtha City,North,Urban
5620,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,2,# of benef,Ar-Ramtha City,North,Host Community
5985,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,IRBID,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1707,5,# of benef,Ar-Ramtha City,North,Urban
5221,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,MDM,"  Other[Villages, Rural areas]  - ",Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1707,101,# of benef,Ar-Ramtha City,North,Urban
5586,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,IRBID,Girls,MDM,"  Other[Villages, Rural areas]  - ",Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1707,15,# of benef,Ar-Ramtha City,North,Urban
6642,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,MDM,"  Other[Villages, Rural areas]  - ",Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1707,73,# of benef,Ar-Ramtha City,North,Urban
6653,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,MDM,"  Other[Villages, Rural areas]  - ",Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1707,3,# of benef,Ar-Ramtha City,North,Host Community
12302,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,AzraqCamp,Women,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,51,# of benef,Azraq Camp,North,Camp
12366,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Girls (Age 0-17) # of antenatal care visits provided,AzraqCamp,Girls,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,11,# of benef,Azraq Camp,North,Camp
12391,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,AzraqCamp,Women,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,188,# of benef,Azraq Camp,North,Camp
12401,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,AzraqCamp,Women,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,68,# of benef,Azraq Camp,North,Camp
12403,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Girls (Age 0-17) # of antenatal care visits provided,AzraqCamp,Girls,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,11,# of benef,Azraq Camp,North,Camp
12418,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,AzraqCamp,Women,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,396,# of benef,Azraq Camp,North,Camp
12444,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Girls (Age 0-17) # of antenatal care visits provided,AzraqCamp,Girls,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,7,# of benef,Azraq Camp,North,Camp
12717,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Girls (Age 0-17) # of antenatal care visits provided,AzraqCamp,Girls,IMC,Camp    - ,Indirect appeal,UNFPA,Yes,1,1712,11,# of benef,Azraq Camp,North,Camp
6731,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,JHAS,Camp    - ,Indirect appeal,UNFPA,Yes,1,1707,10,# of benef,Cyber City Refugee Center,North,Camp
5120,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,IRBID,Women,NHF-IFH,Camp    - ,Indirect appeal,UNFPA,Yes,1,1707,16,# of benef,King Abdullah Park Refugee Center,North,Camp
822,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,BALQA,Girls,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1702,6,# of benef,Liwa Dayr Alla,Center,Urban
864,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,BALQA,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1702,90,# of benef,Liwa Dayr Alla,Center,Host Community
945,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,BALQA,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1702,66,# of benef,Liwa Dayr Alla,Center,Urban
1019,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,BALQA,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1702,122,# of benef,Liwa Dayr Alla,Center,Host Community
1020,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,BALQA,Women,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1702,75,# of benef,Liwa Dayr Alla,Center,Urban
1101,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Girls (Age 0-17) # of antenatal care visits provided,BALQA,Girls,NHF-IFH,   Urban areas - ,Indirect appeal,UNFPA,Yes,2,1702,3,# of benef,Liwa Dayr Alla,Center,Host Community
9720,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,MAFRAQ,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,15,# of benef,Mafraq City,North,Urban
9838,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,MAFRAQ,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,13,# of benef,Mafraq City,North,Urban
9839,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,MAFRAQ,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,2,# of benef,Mafraq City,North,Host Community
9840,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,MAFRAQ,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,10,# of benef,Mafraq City,North,Urban
9955,HEALTH,30/3/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,MAFRAQ,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,183,# of benef,Mafraq City,North,Urban
9956,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Host Community Women (Age 18 and above) # of antenatal care visits provided,MAFRAQ,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,1,# of benef,Mafraq City,North,Host Community
9957,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,MAFRAQ,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,142,# of benef,Mafraq City,North,Urban
9958,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,MAFRAQ,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,98,# of benef,Mafraq City,North,Urban
10074,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Women (Age 18 and above) # of antenatal care visits provided,MAFRAQ,Women,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,149,# of benef,Mafraq City,North,Urban
10075,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Urban/Rural Syrian Girls (Age 0-17) # of antenatal care visits provided,MAFRAQ,Girls,IRC,   Urban areas - ,Direct appeal,None - Fund direct from Donors,Yes,1,1711,9,# of benef,Mafraq City,North,Urban
11677,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,ZaatariCamp,Women,JHAS,Camp    - ,Indirect appeal,UNFPA,Yes,1,1711,1519,# of benef,Zaatari Camp (all district),North,Camp
11797,HEALTH,30/1/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Girls (Age 0-17) # of antenatal care visits provided,ZaatariCamp,Girls,JHAS,Camp    - ,Indirect appeal,UNFPA,Yes,1,1711,200,# of benef,Zaatari Camp (all district),North,Camp
10575,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Girls (Age 0-17) # of antenatal care visits provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,7,# of benef,Zaatari District 5,North,Camp
10576,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Girls (Age 0-17) # of antenatal care visits provided,ZaatariCamp,Girls,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,9,# of benef,Zaatari District 5,North,Camp
10577,HEALTH,30/4/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,ZaatariCamp,Women,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,56,# of benef,Zaatari District 5,North,Camp
10939,HEALTH,28/2/2015,Primary Health Care,[REF1.3]Reproductive Health Services,# of antenatal care visits provided,Camps Syrian Women (Age 18 and above) # of antenatal care visits provided,ZaatariCamp,Women,MDM,Camp    - ,Appeal outside of 3RP,None - Fund direct from Donors,Yes,1,1711,44,# of benef,Zaatari District 5,North,Camp
