"","Indicator","Units","Value","Partner","StartDate","appeal","Fundedby","allocation","activity","region","Sector","Governorate","Gender","poptype"
"10258","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/05/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Boys","Host Community"
"10259","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/04/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Camp"
"10260","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/04/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Boys","Urban"
"10261","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/08/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Boys","Host Community"
"10262","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/11/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Host Community"
"10263","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/06/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Urban"
"10264","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/10/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Camp"
"10265","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/11/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Boys","Camp"
"10266","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/04/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Host Community"
"10267","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/10/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Urban"
"10268","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/12/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Host Community"
"10269","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/05/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Camp"
"10270","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/07/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Boys","Camp"
"10271","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/09/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Host Community"
"10272","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Host Community"
"10273","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/07/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Urban"
"10274","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",5,"WVI","01/03/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Urban"
"10275","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/12/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Urban"
"10276","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Boys","Camp"
"10277","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/01/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Urban"
"10278","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/06/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Camp"
"10279","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/07/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Camp"
"10280","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"WVI","01/10/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Boys","Urban"
"10281","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/05/2015","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Host Community"
"10282","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"WVI","01/02/2016","Direct Implementation","None - Fund direct from Donors","Yes","[REF2.2.4]Social Cohesion","North","EDUCATION","AJLOUN","Girls","Camp"
"10283","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Host Community"
"10284","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Camp"
"10285","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Urban"
"10286","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",4,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Host Community"
"10287","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Host Community"
"10288","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Camp"
"10289","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",106,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Host Community"
"10290","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Camp"
"10291","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Urban"
"10292","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",108,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Host Community"
"10293","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Camp"
"10294","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Urban"
"10295","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Urban"
"10296","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Camp"
"10297","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Urban"
"10298","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Camp"
"10299","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Urban"
"10300","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",16,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Urban"
"10301","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Urban"
"10302","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Urban"
"10303","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Camp"
"10304","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Host Community"
"10305","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Camp"
"10306","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Urban"
"10307","# of SYRIAN_BOYS_IN_URBAN benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Urban"
"10308","# of SYRIAN_BOYS_IN_CAMPS benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Camp"
"10309","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Host Community"
"10310","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Camp"
"10311","# of SYRIAN_GIRLS_IN_URBAN benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Urban"
"10312","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Camp"
"10313","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/05/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Host Community"
"10314","# of SYRIAN_GIRLS_IN_CAMPS benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Camp"
"10315","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/01/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Host Community"
"10316","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/03/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Host Community"
"10317","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/04/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Girls","Host Community"
"10318","# of BOYS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of boys",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","BALQA","Boys","Host Community"
"10319","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/02/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Host Community"
"10320","# of GIRLS_IN_HOST_COMMUNITY benefitting from schools which promote social cohesion","# of girls",0,"Taghyeer","01/06/2016","Indirect Implementation","UNICEF","Yes","[REF2.2.4]Social Cohesion","Central","EDUCATION","AMMAN","Girls","Host Community"
